abs_code,season,immunised,reference_population,immunisation_intensity_raw,immunisation_intensity,intensity_issue
168,2025-2026,314,165,1.9030303030303,1.04666666666667,valid
169,2025-2026,34,23,1.47826086956522,0.81304347826087,valid
171,2025-2026,568,298,1.90604026845638,1.04832214765101,valid
172,2025-2026,388,201,1.93034825870647,1.06169154228856,valid
173,2025-2026,286,148,1.93243243243243,1.06283783783784,valid
174,2025-2026,62,37,1.67567567567568,0.921621621621622,valid
175,2025-2026,184,103,1.78640776699029,0.98252427184466,valid
177,2025-2026,94,55,1.70909090909091,0.94,valid
178,2025-2026,96,51,1.88235294117647,1.03529411764706,valid
179,2025-2026,64,33,1.93939393939394,1.06666666666667,valid
180,2025-2026,38,22,1.72727272727273,0.95,valid
181,2025-2026,40,21,1.9047619047619,1.04761904761905,valid
182,2025-2026,228,121,1.88429752066116,1.03636363636364,valid
183,2025-2026,326,171,1.90643274853801,1.04853801169591,valid
184,2025-2026,160,86,1.86046511627907,1.02325581395349,valid
185,2025-2026,70,37,1.89189189189189,1.04054054054054,valid
186,2025-2026,386,213,1.81220657276995,0.996713615023474,valid
187,2025-2026,134,74,1.81081081081081,0.995945945945946,valid
188,2025-2026,150,80,1.875,1.03125,valid
189,2025-2026,330,182,1.81318681318681,0.997252747252747,valid
190,2025-2026,426,223,1.91031390134529,1.05067264573991,valid
191,2025-2026,276,141,1.95744680851064,1.07659574468085,valid
192,2025-2026,370,190,1.94736842105263,1.07105263157895,valid
193,2025-2026,240,123,1.95121951219512,1.07317073170732,valid
194,2025-2026,186,95,1.95789473684211,1.07684210526316,valid
196,2025-2026,282,154,1.83116883116883,1.00714285714286,valid
197,2025-2026,442,232,1.9051724137931,1.04784482758621,valid
198,2025-2026,206,112,1.83928571428571,1.01160714285714,valid
199,2025-2026,626,327,1.91437308868502,1.05290519877676,valid
200,2025-2026,102,53,1.92452830188679,1.05849056603774,valid
201,2025-2026,272,141,1.9290780141844,1.06099290780142,valid
202,2025-2026,398,234,1.7008547008547,0.935470085470086,valid
203,2025-2026,204,121,1.68595041322314,0.927272727272727,valid
204,2025-2026,160,82,1.95121951219512,1.07317073170732,valid
205,2025-2026,228,121,1.88429752066116,1.03636363636364,valid
206,2025-2026,258,134,1.92537313432836,1.0589552238806,valid
207,2025-2026,378,211,1.7914691943128,0.985308056872038,valid
208,2025-2026,372,195,1.90769230769231,1.04923076923077,valid
209,2025-2026,210,113,1.85840707964602,1.02212389380531,valid
210,2025-2026,314,178,1.76404494382022,0.970224719101124,valid
211,2025-2026,162,83,1.95180722891566,1.07349397590361,valid
212,2025-2026,94,53,1.77358490566038,0.975471698113208,valid
213,2025-2026,236,123,1.91869918699187,1.05528455284553,valid
214,2025-2026,218,119,1.83193277310924,1.00756302521008,valid
215,2025-2026,152,83,1.83132530120482,1.00722891566265,valid
216,2025-2026,254,143,1.77622377622378,0.976923076923077,valid
217,2025-2026,46,26,1.76923076923077,0.973076923076923,valid
218,2025-2026,336,192,1.75,0.9625,valid
219,2025-2026,198,103,1.92233009708738,1.05728155339806,valid
221,2025-2026,218,113,1.92920353982301,1.06106194690265,valid
222,2025-2026,252,134,1.88059701492537,1.03432835820896,valid
223,2025-2026,212,112,1.89285714285714,1.04107142857143,valid
224,2025-2026,200,108,1.85185185185185,1.01851851851852,valid
225,2025-2026,208,108,1.92592592592593,1.05925925925926,valid
226,2025-2026,356,192,1.85416666666667,1.01979166666667,valid
228,2025-2026,52,27,1.92592592592593,1.05925925925926,valid
229,2025-2026,158,82,1.92682926829268,1.05975609756098,valid
230,2025-2026,240,133,1.80451127819549,0.992481203007519,valid
231,2025-2026,184,96,1.91666666666667,1.05416666666667,valid
232,2025-2026,108,57,1.89473684210526,1.04210526315789,valid
233,2025-2026,200,117,1.70940170940171,0.94017094017094,valid
234,2025-2026,298,164,1.81707317073171,0.999390243902439,valid
235,2025-2026,248,129,1.92248062015504,1.05736434108527,valid
236,2025-2026,156,78,2,1.1,valid
237,2025-2026,94,50,1.88,1.034,valid
238,2025-2026,214,112,1.91071428571429,1.05089285714286,valid
239,2025-2026,210,110,1.90909090909091,1.05,valid
240,2025-2026,338,185,1.82702702702703,1.00486486486486,valid
241,2025-2026,376,204,1.84313725490196,1.01372549019608,valid
242,2025-2026,216,118,1.83050847457627,1.00677966101695,valid
243,2025-2026,154,84,1.83333333333333,1.00833333333333,valid
244,2025-2026,174,92,1.89130434782609,1.04021739130435,valid
245,2025-2026,388,207,1.8743961352657,1.03091787439614,valid
246,2025-2026,122,65,1.87692307692308,1.03230769230769,valid
247,2025-2026,498,275,1.81090909090909,0.996,valid
248,2025-2026,520,275,1.89090909090909,1.04,valid
249,2025-2026,136,71,1.91549295774648,1.05352112676056,valid
250,2025-2026,384,209,1.83732057416268,1.01052631578947,valid
251,2025-2026,530,288,1.84027777777778,1.01215277777778,valid
252,2025-2026,470,257,1.82879377431907,1.00583657587549,valid
253,2025-2026,150,80,1.875,1.03125,valid
254,2025-2026,218,122,1.78688524590164,0.982786885245902,valid
255,2025-2026,358,191,1.87434554973822,1.03089005235602,valid
256,2025-2026,322,164,1.96341463414634,1.07987804878049,valid
257,2025-2026,494,264,1.87121212121212,1.02916666666667,valid
258,2025-2026,210,115,1.82608695652174,1.00434782608696,valid
259,2025-2026,102,54,1.88888888888889,1.03888888888889,valid
260,2025-2026,90,52,1.73076923076923,0.951923076923077,valid
261,2025-2026,298,164,1.81707317073171,0.999390243902439,valid
262,2025-2026,158,84,1.88095238095238,1.03452380952381,valid
263,2025-2026,320,171,1.87134502923977,1.02923976608187,valid
265,2025-2026,326,178,1.8314606741573,1.00730337078652,valid
266,2025-2026,216,119,1.81512605042017,0.998319327731092,valid
267,2025-2026,152,84,1.80952380952381,0.995238095238095,valid
269,2025-2026,168,91,1.84615384615385,1.01538461538462,valid
271,2025-2026,202,111,1.81981981981982,1.0009009009009,valid
272,2025-2026,146,77,1.8961038961039,1.04285714285714,valid
273,2025-2026,196,106,1.84905660377359,1.01698113207547,valid
274,2025-2026,226,123,1.83739837398374,1.01056910569106,valid
275,2025-2026,238,132,1.8030303030303,0.991666666666667,valid
276,2025-2026,288,162,1.77777777777778,0.977777777777778,valid
277,2025-2026,266,134,1.98507462686567,1.09179104477612,valid
279,2025-2026,138,76,1.81578947368421,0.998684210526316,valid
280,2025-2026,198,100,1.98,1.089,valid
281,2025-2026,148,78,1.8974358974359,1.04358974358974,valid
282,2025-2026,218,115,1.89565217391304,1.04260869565217,valid
283,2025-2026,118,62,1.90322580645161,1.04677419354839,valid
284,2025-2026,282,152,1.85526315789474,1.02039473684211,valid
285,2025-2026,378,206,1.83495145631068,1.00922330097087,valid
286,2025-2026,356,187,1.90374331550802,1.04705882352941,valid
287,2025-2026,166,87,1.90804597701149,1.04942528735632,valid
288,2025-2026,412,221,1.86425339366516,1.02533936651584,valid
289,2025-2026,338,187,1.80748663101604,0.994117647058824,valid
290,2025-2026,356,188,1.8936170212766,1.04148936170213,valid
291,2025-2026,432,236,1.83050847457627,1.00677966101695,valid
292,2025-2026,300,158,1.89873417721519,1.04430379746835,valid
293,2025-2026,274,142,1.92957746478873,1.0612676056338,valid
294,2025-2026,366,191,1.91623036649215,1.05392670157068,valid
295,2025-2026,428,225,1.90222222222222,1.04622222222222,valid
296,2025-2026,472,263,1.79467680608365,0.987072243346008,valid
297,2025-2026,100,55,1.81818181818182,1,valid
298,2025-2026,122,68,1.79411764705882,0.986764705882353,valid
299,2025-2026,232,124,1.87096774193548,1.02903225806452,valid
300,2025-2026,120,66,1.81818181818182,1,valid
302,2025-2026,448,229,1.95633187772926,1.07598253275109,valid
303,2025-2026,232,127,1.82677165354331,1.00472440944882,valid
304,2025-2026,402,212,1.89622641509434,1.04292452830189,valid
305,2025-2026,232,125,1.856,1.0208,valid
306,2025-2026,292,161,1.81366459627329,0.997515527950311,valid
307,2025-2026,360,188,1.91489361702128,1.0531914893617,valid
309,2025-2026,396,218,1.81651376146789,0.999082568807339,valid
310,2025-2026,300,170,1.76470588235294,0.970588235294118,valid
311,2025-2026,256,136,1.88235294117647,1.03529411764706,valid
312,2025-2026,332,182,1.82417582417582,1.0032967032967,valid
314,2025-2026,164,88,1.86363636363636,1.025,valid
315,2025-2026,418,221,1.89140271493213,1.04027149321267,valid
316,2025-2026,242,126,1.92063492063492,1.05634920634921,valid
317,2025-2026,276,150,1.84,1.012,valid
319,2025-2026,242,125,1.936,1.0648,valid
320,2025-2026,336,178,1.8876404494382,1.03820224719101,valid
322,2025-2026,130,66,1.96969696969697,1.08333333333333,valid
324,2025-2026,70,40,1.75,0.9625,valid
325,2025-2026,260,139,1.8705035971223,1.02877697841727,valid
326,2025-2026,392,218,1.79816513761468,0.988990825688074,valid
327,2025-2026,270,146,1.84931506849315,1.01712328767123,valid
328,2025-2026,124,64,1.9375,1.065625,valid
329,2025-2026,96,50,1.92,1.056,valid
330,2025-2026,168,95,1.76842105263158,0.972631578947368,valid
331,2025-2026,200,112,1.78571428571429,0.982142857142857,valid
333,2025-2026,90,45,2,1.1,valid
334,2025-2026,98,50,1.96,1.078,valid
335,2025-2026,186,105,1.77142857142857,0.974285714285714,valid
336,2025-2026,232,125,1.856,1.0208,valid
337,2025-2026,124,64,1.9375,1.065625,valid
338,2025-2026,240,129,1.86046511627907,1.02325581395349,valid
339,2025-2026,388,211,1.83886255924171,1.01137440758294,valid
340,2025-2026,234,131,1.78625954198473,0.982442748091603,valid
341,2025-2026,280,150,1.86666666666667,1.02666666666667,valid
342,2025-2026,350,188,1.86170212765957,1.02393617021277,valid
343,2025-2026,62,31,2,1.1,valid
344,2025-2026,124,66,1.87878787878788,1.03333333333333,valid
345,2025-2026,328,173,1.89595375722543,1.04277456647399,valid
346,2025-2026,64,35,1.82857142857143,1.00571428571429,valid
347,2025-2026,72,41,1.75609756097561,0.965853658536586,valid
348,2025-2026,286,154,1.85714285714286,1.02142857142857,valid
349,2025-2026,246,138,1.78260869565217,0.980434782608696,valid
350,2025-2026,328,169,1.94082840236686,1.06745562130178,valid
351,2025-2026,378,197,1.91878172588832,1.05532994923858,valid
352,2025-2026,172,90,1.91111111111111,1.05111111111111,valid
353,2025-2026,204,106,1.92452830188679,1.05849056603774,valid
354,2025-2026,80,48,1.66666666666667,0.916666666666667,valid
355,2025-2026,132,73,1.80821917808219,0.994520547945205,valid
356,2025-2026,308,173,1.78034682080925,0.979190751445087,valid
357,2025-2026,274,156,1.75641025641026,0.966025641025641,valid
358,2025-2026,236,124,1.90322580645161,1.04677419354839,valid
359,2025-2026,346,186,1.86021505376344,1.02311827956989,valid
360,2025-2026,366,202,1.81188118811881,0.996534653465347,valid
361,2025-2026,240,135,1.77777777777778,0.977777777777778,valid
362,2025-2026,168,88,1.90909090909091,1.05,valid
363,2025-2026,180,94,1.91489361702128,1.0531914893617,valid
364,2025-2026,142,78,1.82051282051282,1.00128205128205,valid
365,2025-2026,356,198,1.7979797979798,0.988888888888889,valid
366,2025-2026,286,163,1.75460122699387,0.965030674846626,valid
367,2025-2026,124,67,1.85074626865672,1.01791044776119,valid
368,2025-2026,330,173,1.90751445086705,1.04913294797688,valid
369,2025-2026,228,121,1.88429752066116,1.03636363636364,valid
370,2025-2026,142,75,1.89333333333333,1.04133333333333,valid
371,2025-2026,296,157,1.88535031847134,1.03694267515924,valid
372,2025-2026,228,118,1.93220338983051,1.06271186440678,valid
373,2025-2026,102,56,1.82142857142857,1.00178571428571,valid
374,2025-2026,278,146,1.9041095890411,1.0472602739726,valid
375,2025-2026,166,86,1.93023255813954,1.06162790697674,valid
376,2025-2026,312,162,1.92592592592593,1.05925925925926,valid
377,2025-2026,116,65,1.78461538461538,0.981538461538462,valid
378,2025-2026,180,94,1.91489361702128,1.0531914893617,valid
379,2025-2026,238,122,1.95081967213115,1.07295081967213,valid
380,2025-2026,218,120,1.81666666666667,0.999166666666667,valid
383,2025-2026,220,121,1.81818181818182,1,valid
384,2025-2026,148,80,1.85,1.0175,valid
385,2025-2026,256,134,1.91044776119403,1.05074626865672,valid
386,2025-2026,214,116,1.8448275862069,1.01465517241379,valid
387,2025-2026,158,89,1.7752808988764,0.976404494382022,valid
388,2025-2026,344,183,1.87978142076503,1.03387978142077,valid
389,2025-2026,338,184,1.83695652173913,1.01032608695652,valid
390,2025-2026,480,253,1.89723320158103,1.04347826086957,valid
391,2025-2026,184,102,1.80392156862745,0.992156862745098,valid
392,2025-2026,208,114,1.82456140350877,1.00350877192982,valid
393,2025-2026,244,133,1.83458646616541,1.00902255639098,valid
394,2025-2026,240,131,1.83206106870229,1.00763358778626,valid
395,2025-2026,366,192,1.90625,1.0484375,valid
396,2025-2026,262,138,1.89855072463768,1.04420289855072,valid
397,2025-2026,278,140,1.98571428571429,1.09214285714286,valid
398,2025-2026,344,184,1.8695652173913,1.02826086956522,valid
399,2025-2026,122,65,1.87692307692308,1.03230769230769,valid
400,2025-2026,292,158,1.84810126582279,1.01645569620253,valid
401,2025-2026,280,153,1.83006535947712,1.00653594771242,valid
402,2025-2026,188,100,1.88,1.034,valid
403,2025-2026,344,182,1.89010989010989,1.03956043956044,valid
404,2025-2026,270,148,1.82432432432432,1.00337837837838,valid
405,2025-2026,238,126,1.88888888888889,1.03888888888889,valid
406,2025-2026,252,138,1.82608695652174,1.00434782608696,valid
408,2025-2026,122,65,1.87692307692308,1.03230769230769,valid
409,2025-2026,102,52,1.96153846153846,1.07884615384615,valid
