rep,scenario,method,component,interval_type,true,estimate,lower,upper,se,rhat,ess_bulk,divergences,max_treedepth_hits,shift_rmse,speed_rmse,phi_estimate,beta_time_estimate,error
250,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.417235673893232,-0.524152009283981,-0.310319338502484,0.0545491507095654,,,,,,,,,
250,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.373766409283267,-0.668962430716035,-0.0785703878505,0.150610215016718,,,,,,,,,
251,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.87619011521607,-1.2901865032731,-0.462193727159039,0.211222646967873,,,,,,,,,
251,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-1.07746002974252,-1.21059519169944,-0.944324867785599,0.0679261030392439,,,,,,,,,
251,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.892252482510646,-1.30390248047492,-0.480602484546368,0.210025509165448,,,,,,,,,
252,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.724032569629529,-1.00109238906569,-0.446972750193369,0.141357050732735,,,,,,,,,
252,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.566774035078761,-0.664698667833292,-0.468849402324229,0.0499615473237406,,,,,,,,,
252,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.767825828607493,-1.039649275006,-0.496002382208989,0.138685431835971,,,,,,,,,
253,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.768797321084705,-1.15573899061253,-0.381855651556876,0.197419219146852,,,,,,,,,
253,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.914648366199111,-1.03696996810041,-0.79232676429781,0.062408980561888,,,,,,,,,
253,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.817129262664476,-1.19501984373757,-0.439238681591383,0.192801316874027,,,,,,,,,
254,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.645292911435596,-0.836926524576538,-0.453659298294653,0.0977722516025218,,,,,,,,,
254,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.724833159582548,-0.828699652951273,-0.620966666213823,0.0529931088615944,,,,,,,,,
254,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.696096901617573,-0.883264994102442,-0.508928809132704,0.0954939247371779,,,,,,,,,
255,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.614049080734609,-0.973385285449841,-0.254712876019377,0.183334798324098,,,,,,,,,
255,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.718712729095112,-0.803554350045694,-0.633871108144531,0.0432865413013172,,,,,,,,,
255,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.622243630553101,-0.978142489870381,-0.26634477123582,0.181581050672082,,,,,,,,,
256,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.747372373483518,-1.0343589089055,-0.460385838061539,0.146421701745908,,,,,,,,,
256,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.632951545688159,-0.70140675539039,-0.564496335985929,0.0349261273990974,,,,,,,,,
256,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.766767713451584,-1.05048133912172,-0.483054087781451,0.144751849831701,,,,,,,,,
257,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.723899241732084,-1.10205199549166,-0.345746487972505,0.192935078448765,,,,,,,,,
257,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.308600157380222,-0.417351976237143,-0.199848338523301,0.055485621865776,,,,,,,,,
257,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.728892544554132,-1.09575698491675,-0.362028104191513,0.187175734878887,,,,,,,,,
258,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.908826468631549,-1.20948745513753,-0.608165482125567,0.153398462503052,,,,,,,,,
258,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.616961785906009,-0.727095880227923,-0.506827691584094,0.0561908644499563,,,,,,,,,
258,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.948749533922294,-1.24449765455177,-0.653001413292814,0.150891898280347,,,,,,,,,
259,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.700408297863985,-1.02137407363423,-0.379442522093742,0.163758048862369,,,,,,,,,
259,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.795956314478888,-0.917754378593434,-0.674158250364341,0.0621418694461973,,,,,,,,,
259,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.709034249775051,-1.02769789706147,-0.390370602488633,0.162583493513478,,,,,,,,,
260,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.738980127106526,-1.04753109945694,-0.430429154756113,0.157423965484905,,,,,,,,,
260,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.758963241796175,-0.840479688587116,-0.677446795005234,0.0415900238729291,,,,,,,,,
260,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.762055825493135,-1.06648168438114,-0.45762996660513,0.155319315759186,,,,,,,,,
261,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.549281885759371,-0.74046163055503,-0.358102140963711,0.0975406861202343,,,,,,,,,
261,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.420814433467494,-0.515535366079834,-0.326093500855155,0.0483270064348671,,,,,,,,,
261,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.58482307552954,-0.772842964340471,-0.396803186718608,0.095928514699455,,,,,,,,,
262,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.538852976859091,-0.955277535809177,-0.122428417909006,0.212461509668411,,,,,,,,,
262,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.846559736832322,-0.932348792396902,-0.760770681267741,0.0437699263084594,,,,,,,,,
262,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.554038041198156,-0.968884165319726,-0.139191917076587,0.211656185776311,,,,,,,,,
263,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.891766563588611,-1.18765215811469,-0.595880969062536,0.150962038023508,,,,,,,,,
263,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.946794310746417,-1.05182228459683,-0.841766336896001,0.0535857009440899,,,,,,,,,
263,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-1.01348350762277,-1.30628456667879,-0.720682448566752,0.149388295436744,,,,,,,,,
264,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.678194541134306,-0.998337013279154,-0.358052068989458,0.163337995992269,,,,,,,,,
264,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.571341352534901,-0.683134177562774,-0.459548527507029,0.0570371556264655,,,,,,,,,
264,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.713069140928515,-1.02813332849948,-0.398004953357546,0.160747034474984,,,,,,,,,
265,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.442017894922157,-0.729137240299668,-0.154898549544646,0.146489461927302,,,,,,,,,
265,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.625379680433985,-0.707684258477572,-0.543075102390399,0.041992131654891,,,,,,,,,
265,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.448171294375007,-0.733458112479364,-0.16288447627065,0.145554499032835,,,,,,,,,
266,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.50975057525715,-0.835929591611891,-0.183571558902408,0.166417865487113,,,,,,,,,
266,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.628420222089476,-0.742236663249915,-0.514603780929037,0.0580696128369587,,,,,,,,,
266,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.525190713288131,-0.843030769706847,-0.207350656869416,0.162163294091181,,,,,,,,,
267,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.574475799214014,-0.974908097717621,-0.174043500710408,0.204302193114085,,,,,,,,,
267,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.228423999591724,-0.351927183615894,-0.104920815567553,0.0630118285837606,,,,,,,,,
267,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.664253286210565,-1.04963966820893,-0.2788669042122,0.196625705101207,,,,,,,,,
268,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.545731683532024,-0.845630534408618,-0.245832832655429,0.153009617794181,,,,,,,,,
268,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.64461947586575,-0.725532766873311,-0.56370618485819,0.0412822913303881,,,,,,,,,
268,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.59818755463581,-0.891099140924369,-0.305275968347252,0.149444686881918,,,,,,,,,
269,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.620423599236668,-0.853808111914307,-0.387039086559028,0.119073730957979,,,,,,,,,
269,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.258595750220087,-0.353373537281196,-0.163817963158978,0.0483560138066884,,,,,,,,,
269,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.667113588641984,-0.895792307724702,-0.438434869559265,0.11667281585853,,,,,,,,,
270,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.687865923739292,-0.953940733902486,-0.421791113576097,0.135752454164895,,,,,,,,,
270,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.612997596020302,-0.718574351721824,-0.50742084031878,0.0538656916844502,,,,,,,,,
270,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.716924778613606,-0.980670345779829,-0.453179211447384,0.134564064880726,,,,,,,,,
271,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.543480098971912,-0.837499595649335,-0.249460602294489,0.150009947284399,,,,,,,,,
271,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.868702145182998,-0.974773050098132,-0.762631240267863,0.0541178086301707,,,,,,,,,
271,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.588636032796706,-0.874558514483401,-0.302713551110011,0.145878817187089,,,,,,,,,
272,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.619118544943788,-0.904692220106786,-0.33354486978079,0.145700854674999,,,,,,,,,
272,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.728757164319305,-0.839889903394727,-0.617624425243883,0.0567003770792971,,,,,,,,,
272,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.666493738324664,-0.947245515070266,-0.385741961579063,0.143240702421225,,,,,,,,,
273,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.329705347896386,-0.876201884348503,0.216791188555731,0.278824763495978,,,,,,,,,
273,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.379577618850632,-0.484003138831648,-0.275152098869617,0.0532783265209262,,,,,,,,,
273,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.330353300428455,-0.880053278739793,0.219346677882883,0.280459172607825,,,,,,,,,
274,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.852546617878009,-1.10744926848829,-0.597643967267732,0.130052372760346,,,,,,,,,
274,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.574939936572175,-0.676525926547693,-0.473353946596657,0.0518295867222029,,,,,,,,,
274,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.894162331844123,-1.14433337420502,-0.643991289483221,0.127638286918828,,,,,,,,,
275,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.62739129098725,-0.942145554104223,-0.312637027870276,0.160588909753558,,,,,,,,,
275,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.354292099636292,-0.476993923891631,-0.231590275380954,0.0626029715588462,,,,,,,,,
275,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.649510982331751,-0.957877897706458,-0.341144066957043,0.157330058864647,,,,,,,,,
276,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.568482719731437,-0.761279247859924,-0.37568619160295,0.0983655755757586,,,,,,,,,
276,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.646104252194263,-0.717928711882919,-0.574279792505607,0.0366451324942121,,,,,,,,,
276,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.588648519661719,-0.778771261908625,-0.398525777414813,0.0970013991055642,,,,,,,,,
277,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.59869967050001,-0.845754249198662,-0.351645091801358,0.126048254438088,,,,,,,,,
277,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.744459793255235,-0.83577484346911,-0.653144743041359,0.04658931133361,,,,,,,,,
277,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.648785352774396,-0.891815774028067,-0.405754931520726,0.123995112884526,,,,,,,,,
278,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.669693026670024,-1.02165739920134,-0.317728654138708,0.179573659454753,,,,,,,,,
278,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.596120458377282,-0.706958797482804,-0.485282119271761,0.0565501730130213,,,,,,,,,
278,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.696390409011577,-1.04445481327958,-0.348326004743574,0.177583879728573,,,,,,,,,
279,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.610053927833456,-0.990834888316767,-0.229272967350145,0.194276000246587,,,,,,,,,
279,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.693768135215627,-0.781588498851709,-0.605947771579546,0.0448063079775925,,,,,,,,,
279,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.683633433726179,-1.05127115015974,-0.315995717292613,0.187570263486513,,,,,,,,,
280,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.722878317000628,-1.06459613619268,-0.381160497808579,0.174345826118393,,,,,,,,,
280,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.57261565678789,-0.690214233639518,-0.455017079936262,0.059999273903892,,,,,,,,,
280,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.731357420923555,-1.07164630596943,-0.391068535877678,0.173616778084631,,,,,,,,,
281,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.717632045955254,-1.10887123143072,-0.326392860479785,0.199611829324219,,,,,,,,,
281,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.460066882484627,-0.543238822496722,-0.376894942472532,0.0424346632714771,,,,,,,,,
281,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.762777179203223,-1.14664971565446,-0.378904642751988,0.1958533349241,,,,,,,,,
282,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.795085061000337,-1.07134380670869,-0.518826315291988,0.140948339647117,,,,,,,,,
282,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.567876983489764,-0.646084543902843,-0.489669423076686,0.0399018165372849,,,,,,,,,
282,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.855622967527232,-1.12314516777212,-0.588100767282347,0.136490918492288,,,,,,,,,
283,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-1.13781892858092,-1.54294501528433,-0.732692841877509,0.206696983011945,,,,,,,,,
283,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.967825811246671,-1.06708092215196,-0.868570700341385,0.0506403627067783,,,,,,,,,
283,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-1.1823197614886,-1.58395882428713,-0.780680698690069,0.204917889182924,,,,,,,,,
284,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.404321581690723,-0.746011117816166,-0.0626320455652802,0.174331395982369,,,,,,,,,
284,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.664627101850165,-0.781698205299858,-0.547555998400473,0.0597301548212718,,,,,,,,,
284,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.40473350102307,-0.745307037114726,-0.0641599649314142,0.173762008210028,,,,,,,,,
285,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.777265962059073,-1.04615089633698,-0.50838102778117,0.137186190958114,,,,,,,,,
285,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.478960290229791,-0.589871237451289,-0.368049343008292,0.0565872179701524,,,,,,,,,
285,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.806987248928778,-1.07186229062214,-0.542112207235415,0.135140327394573,,,,,,,,,
286,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.729928243265784,-0.986556569327932,-0.473299917203635,0.130932819419464,,,,,,,,,
286,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.755063304322685,-0.83615936955216,-0.673967239093211,0.0413755434844256,,,,,,,,,
286,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.762737460087352,-1.0165484037906,-0.508926516384106,0.129495379440432,,,,,,,,,
287,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.551839919229198,-0.812723399140454,-0.290956439317942,0.133103816281253,,,,,,,,,
287,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.245750823643869,-0.359480264459551,-0.132021382828188,0.05802522490596,,,,,,,,,
287,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.601492703069732,-0.854295453308641,-0.348689952830823,0.128980995019851,,,,,,,,,
288,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.552992019150478,-0.810195267880266,-0.295788770420691,0.131226147311116,,,,,,,,,
288,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.509675906891555,-0.596987718230395,-0.422364095552714,0.0445468425198166,,,,,,,,,
288,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.569185218035829,-0.826045703274015,-0.312324732797643,0.131051267978667,,,,,,,,,
289,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.708381275151988,-1.08633343054414,-0.330429119759835,0.192832732342935,,,,,,,,,
289,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.436496851992152,-0.509710951558911,-0.363282752425393,0.0373541324320201,,,,,,,,,
289,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.767396194379766,-1.13977656885777,-0.395015819901761,0.189989986978574,,,,,,,,,
290,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.416275315099521,-0.719689773393989,-0.112860856805052,0.154803295048198,,,,,,,,,
290,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.467529079990828,-0.568854594974693,-0.366203565006964,0.0516966913182982,,,,,,,,,
290,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.424874254177478,-0.726944247019365,-0.122804261335592,0.154117343286677,,,,,,,,,
291,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.605006101996835,-0.980725923065586,-0.229286280928084,0.191693786259567,,,,,,,,,
291,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.513055760190507,-0.591050542027243,-0.435060978353771,0.039793256039151,,,,,,,,,
291,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.730543929455768,-1.08752522088103,-0.373562638030507,0.182133311951664,,,,,,,,,
292,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.314179599656125,-0.646227538928916,0.0178683396166668,0.169412213914689,,,,,,,,,
292,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.593917425430724,-0.695247452472655,-0.492587398388794,0.0516989933887399,,,,,,,,,
292,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.37702112980885,-0.687520136558171,-0.0665221230595284,0.158417860586388,,,,,,,,,
293,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.887864783318613,-1.16334423100228,-0.612385335634941,0.140550738614118,,,,,,,,,
293,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.522135433177676,-0.623250204562424,-0.421020661792927,0.0515891690738512,,,,,,,,,
293,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.96715737146466,-1.2353726151928,-0.698942127736516,0.136844512106196,,,,,,,,,
294,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.979923518099781,-1.31667079986814,-0.64317623633142,0.171809837636919,,,,,,,,,
294,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.872004597594027,-0.979823033239865,-0.764186161948188,0.0550094059417543,,,,,,,,,
294,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-1.02642467656916,-1.35325709531898,-0.699592257819336,0.166751234056031,,,,,,,,,
295,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.849902567412546,-1.27433238849397,-0.425472746331117,0.216545827082362,,,,,,,,,
295,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-1.00465690050014,-1.1294988671349,-0.879814933865377,0.0636948809361034,,,,,,,,,
295,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.930840912511516,-1.34018025103266,-0.52150157399037,0.208846601286299,,,,,,,,,
296,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.572459710864289,-0.928122262622045,-0.216797159106533,0.181460485590692,,,,,,,,,
296,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.653585312076536,-0.737403989643494,-0.569766634509578,0.0427646314117135,,,,,,,,,
296,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.608308543162822,-0.956270671795131,-0.260346414530514,0.17753169828179,,,,,,,,,
297,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.615091217387388,-0.887629615832478,-0.342552818942298,0.139050203288311,,,,,,,,,
297,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.471481102383725,-0.585967437195141,-0.35699476757231,0.0584113953119465,,,,,,,,,
297,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.657562114546198,-0.922517154127414,-0.392607074964983,0.135181142643477,,,,,,,,,
298,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.557306507585346,-0.992257272279965,-0.122355742890727,0.221913655456438,,,,,,,,,
298,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.70989999106992,-0.818754391804902,-0.601045590334939,0.055537959558664,,,,,,,,,
298,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.617736679037225,-1.04456871575404,-0.19090464232041,0.217771447304497,,,,,,,,,
299,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.655730365998177,-0.920646754284136,-0.390813977712217,0.135161422594877,,,,,,,,,
299,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.740511902087214,-0.849247362140772,-0.631776442033656,0.0554772755375293,,,,,,,,,
299,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.701484592107147,-0.962208026157874,-0.44076115805642,0.133022160229963,,,,,,,,,
300,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.0465556113348631,-0.53638829797322,0.443277075303494,0.249914636039978,,,,,,,,,
300,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.941234794601414,-1.02421941351884,-0.858250175683985,0.042339091284403,,,,,,,,,
300,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.142455990744725,-0.62068441348483,0.335772431995381,0.243994093234748,,,,,,,,,
301,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.399090674948901,-0.730627989625216,-0.0675533602725852,0.169151691161385,,,,,,,,,
301,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.882820765145143,-0.990059463115898,-0.775582067174389,0.0547136214136504,,,,,,,,,
301,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.422915456646707,-0.749213217125012,-0.0966176961684017,0.166478449223625,,,,,,,,,
302,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.647794506381086,-0.968556211127065,-0.327032801635106,0.163653930992847,,,,,,,,,
302,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.936596718296074,-1.02427412609374,-0.848919310498404,0.0447333713253419,,,,,,,,,
302,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.660297389756352,-0.977429938791936,-0.343164840720768,0.161802320936523,,,,,,,,,
303,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.849163128870862,-1.18597164634092,-0.512354611400807,0.171841080341865,,,,,,,,,
303,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.831316080077909,-0.926137772605464,-0.736494387550355,0.0483784145548748,,,,,,,,,
303,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.86622150236217,-1.2021316142118,-0.530311390512536,0.171382710127364,,,,,,,,,
304,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.620898740435753,-0.950062319200896,-0.29173516167061,0.167940601410787,,,,,,,,,
304,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.455334804872693,-0.566088818096235,-0.34458079164915,0.0565071496038481,,,,,,,,,
304,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.65907149217625,-0.982318776542342,-0.335824207810157,0.164922083860251,,,,,,,,,
305,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.664424844525905,-0.971883169503147,-0.356966519548662,0.156866492335328,,,,,,,,,
