rep,scenario,method,component,interval_type,true,estimate,lower,upper,se,rhat,ess_bulk,divergences,max_treedepth_hits,shift_rmse,speed_rmse,phi_estimate,beta_time_estimate,modulation_amplitude,sigma_series_estimate,schedule,error
47,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.814998186766667,-1.1046341575,-0.4910221555,0.157655399128046,1.00293240142266,775.536894490747,0,0,1.65145271921997,0.0463739256309191,13.7536798725,-0.0733023915287167,0.127877173059582,0.179396543275,short,
48,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.853756258075,-1.02885808,-0.6345276205,0.0981148293939544,1.00576341239361,630.193455471792,0,0,2.26775851387557,0.0239642997595608,13.68252206975,0.05375233177302,0.102206714125121,0.0698229067162917,short,
49,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.6976088322875,-0.99496558725,-0.319056515750001,0.170833725831772,1.0083551224458,440.390076887296,0,0,1.30644904522475,0.0325142954577821,9.8893950645,-0.0218712278194083,0.0986685537202459,0.1950355979,short,
50,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.5560212777495,-0.87927463,-0.165113763000001,0.182138330622795,1.00702254376756,582.298901448876,0,0,2.35194078611904,0.0405719846420879,11.3233370065833,0.0431238634134667,0.127710501817301,0.174240571024167,short,
51,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.767540118933333,-0.9773224905,-0.48803553775,0.118204544101099,1.00206507751905,579.352503116281,1,0,2.43899002046356,0.034183961148383,11.882321785,0.0290007709526925,0.125952035575645,0.15437559344,short,
52,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.73898987785,-1.0512794525,-0.474218858,0.142870724494439,1.0054672847962,460.677971665839,0,0,0.907115483145278,0.0231049706718959,11.90637115625,0.0584377046948583,0.102949443139577,0.1487481187925,short,
53,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.678038615766667,-0.87479757275,-0.4597200755,0.107808744358801,0.99960391366874,634.350892597838,1,0,1.37484138848792,0.0510306024811381,11.3391333153333,-0.037964733320075,0.118980726558392,0.149047551945833,short,
54,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.412214041068107,-0.7439579435,0.0331955803249999,0.196552214434616,1.00968177828165,484.413586759917,0,0,1.2177494847647,0.0182088624693645,13.64706129225,0.0604880021823417,0.102004575007519,0.14092768614,short,
55,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.529797164633333,-0.811698819,-0.277627986000001,0.136647861513343,1.00342916398332,846.989802486242,0,0,2.67914478059271,0.0319010352135421,16.5059474041667,-0.0908515715645333,0.122186320514248,0.157086219713333,short,
56,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.582249304553333,-0.909228739,-0.16866504225,0.1813924091042,1.0013309964361,786.147109060776,0,0,0.784500253186442,0.0179052573301342,12.236419377,0.0364037577036858,0.0878581839318899,0.14092316813,short,
57,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.601307822354167,-0.82588241175,-0.300157289750001,0.135099305985306,1.00609524327654,307.716822254572,0,0,1.00395701277638,0.0403008841682636,11.0686267240833,0.0317195032710917,0.0785149590463793,0.171432897619167,short,
58,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.679808269866667,-1.0005162425,-0.305737061,0.180353471458439,1.00698806890853,572.948540296071,0,0,1.56631250855876,0.0439695561416012,12.5245495433333,-0.0301949247988842,0.105492612454252,0.169998260273333,short,
59,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.685010942016667,-0.911773094,-0.43964102525,0.115941737287831,1.00175532268995,875.976866145787,0,0,1.79428003760167,0.0215302563152385,10.3598653911667,0.0778457746278167,0.122314347329481,0.17182972262,short,
60,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.608396902483333,-0.95484833475,-0.21440605375,0.193249913283211,1.01189153184351,531.500935042985,0,0,1.43938410419968,0.0231485636615987,14.2005801948333,-0.217669131865583,0.226686959471236,0.154443502480833,short,
61,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.823900406616667,-1.01086088,-0.624400654,0.0974163271396545,1.00009791358373,834.073648524281,1,0,2.29893006267616,0.0386835210424546,11.5999543448333,-0.00380393110283,0.0921400253120281,0.148187127471667,short,
62,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.740232635958333,-1.0554499875,-0.46445257875,0.15569192965405,1.00546559873576,544.529936182293,0,0,2.17281814294464,0.0397561882913425,14.6479521133333,0.0366366490279758,0.102087552123733,0.155241263411667,short,
63,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.764721730160833,-1.1048122875,-0.38211180325,0.187385842746325,1.00815692562052,753.18133613923,0,0,1.61460285359606,0.0247411235873631,9.62707552558333,0.0549643438077167,0.12256727208658,0.159451514910833,short,
64,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.654958219783333,-0.840987355,-0.47679642625,0.0904110344591263,1.00133787245293,836.645083932686,0,0,1.61806834118417,0.0324538081361128,14.1714189560833,0.01220274214635,0.103928990558826,0.196574149541667,short,
65,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.605030379208333,-0.89607657825,-0.294311205500001,0.148558321569734,1.00062438578982,524.903611190159,0,0,1.47637416399993,0.04307240271722,14.587938793,-0.100027032611038,0.163118484845737,0.210813622883333,short,
66,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.905643948158333,-1.29832945,-0.541603103,0.188960443856768,1.00166438308178,643.204236767856,0,0,2.02123221888259,0.0223753506780404,10.30857471225,-0.0260734022453492,0.104657760740884,0.130907952260833,short,
67,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.578050382216667,-0.83019883975,-0.32984981025,0.128585239751314,1.00510076544286,949.959447595123,1,0,1.75855011135907,0.0464153998688325,12.6982552724167,-0.004549044218925,0.0867110254455611,0.062716401601325,short,
68,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.696591870355767,-0.97566824425,-0.231842873750002,0.179803723177267,1.01066290080748,381.581562701648,0,0,2.80108047568475,0.0329706394705382,11.0431338613333,0.04429620911,0.0928433471463712,0.122427389511667,short,
69,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.5700841498,-0.745202275,-0.384863994,0.0917956034500237,1.01686295566338,626.74345556631,0,0,1.61916398846256,0.0190147145523927,9.7110867905,-0.0569259018430292,0.118580328576888,0.135657378326667,short,
70,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.777259070325,-0.97195313375,-0.59213934375,0.0962680042224621,1.00190092792922,857.141773104469,0,0,1.07080081310963,0.0313456141317875,11.19744261825,-0.0989536597429167,0.12431010598132,0.12640876278,short,
71,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.815092909258333,-1.061479105,-0.52007528875,0.134846104942612,1.00177256875328,629.634564438042,0,0,1.79284399616345,0.0327333051746543,11.1110411935833,0.0243017538233667,0.086278820759132,0.178105908208333,short,
72,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.586859797541167,-0.881951157,-0.224643925,0.163820643048622,1.00381369515806,643.083866298125,1,0,1.89975805636506,0.0228491448880904,10.81818018825,-0.0305419044019817,0.0870361302544573,0.163328060555,short,
73,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.671272901283333,-0.878208019,-0.413765411000001,0.120581632669803,1.00596260608782,780.843722321812,0,0,3.11902128560461,0.0264373181872196,14.3959351395,-0.109181984983453,0.191847493421957,0.105866281450833,short,
74,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.6681170967625,-0.93660566175,-0.36461525825,0.149914151575707,1.00274852213241,625.057387913892,1,0,1.59629121823544,0.03363590547249,10.2610985784167,0.0298018741073925,0.10154870756958,0.153850625086667,short,
75,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.592776445571667,-0.81384037675,-0.32427613125,0.125843285911417,1.00053982409959,576.33011630458,0,0,1.59474096745115,0.0317730220672596,11.5111478021667,0.0831554883624718,0.198403135469832,0.117960791434167,short,
76,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.700617645433333,-0.92875293425,-0.475839079250001,0.118264535452088,1.00104913265939,758.193679541467,0,0,2.1018191705202,0.0269966838080499,10.3220325093333,-0.0414028184190917,0.0891472249923761,0.148207178488333,short,
77,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.655051889524167,-0.904585486,-0.3916168785,0.129781092783094,1.00434074728982,751.480314441047,0,0,1.69417727363394,0.0106705450882258,12.3663296926667,0.0037238539595,0.0813093965020216,0.132299932920833,short,
78,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.569805928828333,-0.90232516125,-0.2676282975,0.162217451523425,1.00015598179989,729.237551542822,1,0,0.825302427780583,0.0437718668438485,12.3790753558333,-0.140807476387658,0.16129094787242,0.1650059984325,short,
79,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.867536184208333,-1.1049195525,-0.57946601425,0.131467539269585,1.00536226932187,532.624746773456,0,0,2.52537779443811,0.0438964069563177,9.11502569633333,-0.0640222066516392,0.141532448754367,0.123336628804167,short,
80,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.698952550679167,-0.9709475935,-0.394210158750001,0.145708647521304,1.00160808394053,718.236085365954,0,0,2.09209203592635,0.0205140307584633,8.68380012891667,-0.0159256100944675,0.0873271016562666,0.1313831499375,short,
81,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.860916128416667,-1.0802610425,-0.6377209325,0.113358082705733,1.00658126454177,741.247966868957,0,0,1.06752609414662,0.0363976183869295,20.81369464,0.19841801970675,0.21583127133977,0.134931196568333,short,
82,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.6235404695,-0.85041657775,-0.38855471025,0.116575148329515,1.01455119501943,973.298540621813,0,0,1.54217892691699,0.0240283401232945,11.69108192175,0.00248419760060833,0.107750032065896,0.164089516600833,short,
83,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.706991389085833,-0.9976231565,-0.408911194,0.153374195629854,1.0038195935027,768.681515566024,0,0,2.10277867543747,0.0392828172169913,12.06140235175,-0.110075125690475,0.158370457123107,0.137196791990833,short,
84,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.813331927191667,-1.05985326,-0.555358821000001,0.126038891383677,1.00749848962096,773.029655411851,0,0,2.00389071629572,0.0376215621752863,9.96559635166667,0.0646268847266442,0.108898222765306,0.133339178500833,short,
85,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.671908980091667,-0.81232538825,-0.5168848,0.0743687060401693,1.00620632400217,639.706348457543,0,0,1.79851206041406,0.0416717824220338,11.4064998946667,-0.0338642030601,0.0937119365538414,0.160433927056667,short,
86,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.686280603891667,-0.868252328,-0.477042793500001,0.0969767119557291,1.00524285094305,615.670050905548,0,0,1.65215561171877,0.0210977991022609,11.2477558476667,0.0391410449860583,0.0934287136584002,0.14637926115,short,
87,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.821549378516667,-1.04024399,-0.5760659945,0.115554871305929,1.00132697320252,876.707601993699,0,0,1.84105159657193,0.0409685379364515,16.5578999343333,0.0194172283715583,0.100821911724256,0.113847432696667,short,
88,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-1.038770831975,-1.30468495,-0.724488970000001,0.147772242261755,0.999072471264605,814.452067454996,0,0,1.55016795934685,0.0136644644750066,9.34073447325,0.125776760541291,0.167356924220971,0.129227342290833,short,
89,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.648336801798983,-0.97884953025,-0.284414623000001,0.180592706855236,1.00342215008349,515.159264340501,0,0,2.01420566156924,0.0200208625484159,12.4571403991667,0.0375832288599333,0.0966600696905175,0.17233975133,short,
90,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.790292337875,-0.99006235275,-0.55028731075,0.107235954869898,1.00599066593155,687.012708355143,0,0,2.67764177204468,0.0289083678666766,12.5778477444167,-0.0182879465294208,0.101954127003974,0.134985345945,short,
91,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.819067560616667,-1.085266055,-0.463812199250002,0.150567902981937,1.00202207076932,473.22103188155,0,0,1.7500515665325,0.0264646053972276,10.6308075953333,0.00924647431510333,0.128139659295432,0.208202890131667,short,
92,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.656019725141667,-0.89770652575,-0.350226106,0.140942947151272,1.00726101046971,581.480200779761,1,0,1.14614614094402,0.0157125578595085,11.3089027099167,0.009398142491625,0.0884642788725373,0.126386606640833,short,
93,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.6912681491,-0.93543479475,-0.487875265,0.115396938978456,1.00193063541497,670.134933516638,0,0,1.37629357280978,0.0150329117606623,10.7630237065,-0.0423504123959983,0.102632946812632,0.0592714062584333,short,
94,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.64541034525,-0.89091745175,-0.41594187375,0.121172079484766,1.00805333692939,730.830103622792,0,0,0.94642829193569,0.0182682005931432,21.4460851325,-0.0217731308876217,0.0910665045549094,0.195011880433333,short,
95,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.844768965508333,-1.04913236,-0.434431797,0.153138266931262,1.00713254271025,249.983489177318,0,0,2.54255620276248,0.0587782569310312,10.6169267740833,0.0821333403098608,0.187721652292801,0.170487483824167,short,
96,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.90016110535,-1.17077505,-0.648406826000001,0.131555696401152,1.00191034944885,544.309096824153,0,0,1.47506469407881,0.0292410094520054,14.0405826941667,0.0739014706337333,0.124023373180958,0.121525670850917,short,
97,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.688374834633333,-0.9724785795,-0.418859118,0.137519121914181,1.00106308843715,746.129486367614,0,0,0.871125840446103,0.0210804574590465,8.82887276625,-0.0292073959071667,0.0912047324003741,0.126120155295,short,
98,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.9126376463,-1.1321479,-0.7004293455,0.1089617492032,1.0020885354188,808.512351385071,0,0,0.985729112933842,0.0383956232878182,11.9531871900833,-0.101698145475025,0.177423487928991,0.13286754223,short,
99,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.818653598783333,-1.1217862,-0.436917229250001,0.165507496654209,1.00288572357393,898.671505774276,0,0,2.03124520686258,0.0248216014283074,9.69084582958333,-0.0559005968873433,0.148024969580784,0.1716016822625,short,
100,phase_and_ascertainment,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.259227442887992,-0.54837190475,0.0431626731999999,0.150807597234132,1.00944067529194,728.838220374345,0,0,2.02841910898621,0.020356312331473,11.7730978693333,-0.006689646815375,0.0764054925302179,0.14777957303,short,
1,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.485426388883333,-0.63468805925,-0.33158386,0.0763491466877579,1.00197969415785,703.254735283554,0,0,0.931462217067713,0.01511085247221,13.26715970775,-0.0118577767090783,0.0763029691801361,0.151078177428333,short,
2,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.633059200233333,-0.78995885675,-0.47415425425,0.0796599288971571,1.00073159582555,939.046988475134,0,0,1.8091035930577,0.0172116683123324,11.9667306325833,0.0337872879607317,0.0766763443536991,0.1125290339435,short,
3,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.499576051508333,-0.63170564975,-0.374100596,0.0646667960996633,1.00176280493019,811.649562671214,0,0,1.6578168997739,0.0452263542073297,9.04876307041667,-0.028122168763475,0.0657754401909751,0.177776596749167,short,
4,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.468285580616667,-0.662310049,-0.290807522,0.0948399593698706,1.01077577632197,412.979888918115,0,0,1.10573709741131,0.0285101014404904,18.086534283,0.0303787398087541,0.0979326586823747,0.160759746476667,short,
5,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.523130530091667,-0.64055413175,-0.39031182375,0.0631965733676823,1.0054344533332,332.436802126312,0,0,1.55974114749547,0.0235045273984304,11.6818770441667,0.0150575519868467,0.0619866413014863,0.185415350675,short,
6,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.342995156683333,-0.49271187825,-0.19783288925,0.0749864710076975,0.999354382001971,801.262725357193,0,0,1.21903845810409,0.0291961313485293,12.5347842256667,0.00702277982078083,0.0691880655687338,0.1258214313175,short,
7,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.518277995025,-0.62398828275,-0.4100264785,0.0555469997762021,1.00212662536091,989.497427209456,0,0,2.06207396977865,0.0285545645439604,18.8610534710833,0.0221586909181683,0.0623205231335493,0.107434325593333,short,
8,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.464509802899167,-0.657438958,-0.27333962125,0.0974585760271425,0.998576380571038,764.642119608359,0,0,1.92175711828851,0.0442863331045144,11.2958560880833,0.0145600217116083,0.0758151686837727,0.179571558303333,short,
9,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.569319128483333,-0.70075334,-0.4287790455,0.0685120127206067,1.00130484326486,690.742295690216,0,0,1.1070793591496,0.0262088377236921,11.9674557480833,0.0996038800894167,0.120940329045832,0.137400953148333,short,
10,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.457903783958333,-0.5947858245,-0.3263812515,0.0674670431397652,1.00027185673503,689.235254307664,0,0,1.55857957553831,0.0199675576358437,10.3291202330833,0.021111339783,0.0799310563455983,0.087218994633225,short,
11,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.60445667635,-0.7635685345,-0.41434863175,0.08546907025622,1.00474298165448,505.881803276296,1,0,1.52411462740001,0.0248907579436798,17.2424075130833,-0.0101936359113667,0.0911228823428354,0.152023775639167,short,
12,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.465268572666667,-0.61855285575,-0.3121164075,0.0765599664918179,1.00661528283698,980.690740053415,2,0,2.50205087760139,0.0145195433399771,15.1415096811667,0.036007619478775,0.103076786972468,0.150451402605833,short,
13,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.3658370425025,-0.5394418225,-0.174656658,0.0942961065317225,1.00209186458401,658.17392365006,0,0,1.77798344761685,0.0380155091368514,9.25995673016667,0.0133829367923983,0.0688928870430133,0.182628466873333,short,
14,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.493881616015833,-0.71738111475,-0.23878983925,0.123096195334559,1.00068481768043,863.191715689999,0,0,1.97799789908405,0.0266026569518386,17.17542768475,0.112895098350867,0.129087343951995,0.216369033633333,short,
15,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.443378333591667,-0.630251823,-0.256997446,0.0907867738856833,1.00690573699793,769.420956642948,0,0,1.53506826992109,0.0316763638766935,12.1190369796667,-0.0879787573656083,0.122630473494139,0.175813334491667,short,
16,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.357973727858333,-0.4893023435,-0.2125246465,0.0722585953156207,1.0063127998372,580.02906091936,1,0,1.7072336038059,0.0124796450475014,12.4864935865,0.0738488350808,0.101040914029834,0.147895451728333,short,
17,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.551841352816667,-0.7581292805,-0.29218997025,0.113368991879939,1.00502018605776,650.954539589328,0,0,1.51316246020956,0.0129134429803204,12.6630226424167,0.0384240606963994,0.0802990983160035,0.2176246457,short,
18,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.623120404816667,-0.745639258,-0.50303072325,0.0621051196166104,1.00337508232943,764.262859299781,0,0,2.39220222208776,0.0291435618599823,13.84595214875,-0.0640087045593083,0.0889918948387212,0.156154193349167,short,
19,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.35760648378,-0.55181687375,-0.1467362545,0.0998481388655888,1.00377701326436,683.683651419885,0,0,2.10504001748145,0.0155974254467224,10.6896305468333,0.01783970715834,0.0693175707102664,0.170980477730833,short,
20,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.342835477915,-0.5169392785,-0.1767527455,0.0855631170096801,0.999588260692949,908.494450086553,0,0,1.78965380484185,0.0133465735091461,11.97734759075,0.0347261852562183,0.0901933629331177,0.116444605945,short,
21,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.583782075433333,-0.721401706,-0.44259868975,0.072762670121436,1.00050172832957,888.340785031525,0,0,2.71564258109136,0.0252654210699681,17.3564773409167,-0.00535946736456583,0.0715264161841737,0.15665201318,short,
22,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.299616202135833,-0.47880407,-0.11306734425,0.0964913198252051,1.00764059438915,479.068849898782,1,0,1.90103822389711,0.0144421502253071,13.34196177475,-0.0248513424732739,0.116117957461948,0.1379846287925,short,
23,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.547598043691667,-0.66421080075,-0.41500213775,0.0635726861662033,1.00879675949074,1489.02835813757,0,0,2.11256251609425,0.0237997817594259,9.87094847625,0.06242061391085,0.0850231936038193,0.132830886065833,short,
24,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.473422772066667,-0.62196982,-0.3364235575,0.0727447911977375,1.01353615196471,439.112451793511,1,0,2.17986278275244,0.020097808160068,9.47035019033333,-0.0041683790582945,0.0612166988262421,0.196748126133333,short,
25,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.413458741391667,-0.55572815325,-0.27417148625,0.0719380045189978,0.999255637603554,868.47686770677,0,0,1.78506367342654,0.0264533720588959,12.0927558118333,0.0088064048959,0.0776628038996773,0.154397294929167,short,
26,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.49036604075,-0.6937710705,-0.295801117,0.103028936743119,1.00594144550715,554.210960732389,0,0,2.42416483876642,0.0247537115472623,10.17975072575,-0.0340145909883058,0.0780644755307191,0.22687527935,short,
27,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.573321903383333,-0.72634315775,-0.42817320075,0.0765044323391301,1.00061938659107,1276.95055736872,0,0,2.00456435287728,0.0300938709047007,15.2694211914167,0.0258455876044583,0.0811043353811796,0.161902265929167,short,
28,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.416136990316667,-0.5621813515,-0.26992567625,0.0765249052897289,1.00389452747894,928.167986935199,0,0,1.14328015793937,0.023256157190404,13.9492589649167,-0.0834297654228,0.0978501786866253,0.17949817982,short,
29,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.464926659366667,-0.59818066225,-0.3291003875,0.0679942182819659,0.999590650294824,763.217699628793,0,0,1.80116777071069,0.0523110850132865,11.1467071256667,-0.117673625946558,0.134763079532545,0.1340025632975,short,
30,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.401755444868333,-0.6442183045,-0.147150661000001,0.128208478348218,1.00257007001448,704.335076803262,0,0,2.03532899416772,0.031495016716142,11.39931514425,0.0320772113681417,0.0849013730178257,0.181058048983333,short,
31,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.545766365591667,-0.65571092625,-0.443423329,0.0556975369563752,1.0032442969832,1085.64976958338,0,0,2.67895515238231,0.0405921306794758,9.79967945775,0.0635915257859642,0.0905538256633534,0.102057639604167,short,
32,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.662075496325,-0.892366493,-0.3733523515,0.129876049124078,1.00831101466828,607.680828202805,0,0,1.73760419148634,0.0168868208157031,17.21029491775,0.0742661040654465,0.126151635040522,0.170593598969167,short,
33,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.593128606383333,-0.783971058,-0.36864239025,0.105771337478736,1.00024743739662,828.59738092508,0,0,2.32411891610648,0.0221902958212412,11.5919531790833,0.0513297736643083,0.101812398316043,0.130057439825833,short,
34,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.286224875551917,-0.4597030475,-0.10296991175,0.0928200093758904,1.002004332495,820.849375082818,1,0,0.913603268582026,0.0183307076207687,13.2067683843333,0.0158336025047175,0.06807660548472,0.113270703408333,short,
35,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.466863250416667,-0.578165229,-0.354084933,0.05808872561756,1.00349643065634,483.473779128932,1,0,2.20987418447257,0.0227970041307986,21.9352054726667,0.0600870781001492,0.0788738790421302,0.151758600418333,short,
36,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.537031162033333,-0.6560793925,-0.42418273425,0.0599865531749526,1.00072142628893,900.36571674495,0,0,2.15847944228045,0.0265681454781243,15.2278457325833,-0.0509914820418333,0.0914801274061069,0.209498146683333,short,
37,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.519582518141667,-0.6748896805,-0.348780306000001,0.0811413682046696,1.00265886706011,517.820719475167,0,0,2.64813261179949,0.0205431844077275,17.76495342575,0.0178539460096017,0.124461971661409,0.140570626688333,short,
38,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.500581093491667,-0.58944946625,-0.400053269,0.0495773894949472,1.00698629697086,932.492079199126,0,0,1.22397914374033,0.0206619482596708,12.4071351330833,0.0452786238166325,0.0677647774968613,0.149482793163333,short,
39,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.404758548988333,-0.5892727145,-0.23301712225,0.0898123345396325,1.00018845679457,646.23353149199,0,0,1.92315686200637,0.0167269777302336,15.4102110188333,-0.080029605019025,0.115830272110453,0.178670245815833,short,
40,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.452225323166667,-0.590684238,-0.3061545525,0.0732973633800309,1.01083121404833,591.045052470996,1,0,1.44150686603861,0.0145111028079245,11.1906613028333,0.0555428164263875,0.0986825099791658,0.143943164949167,short,
41,phase_and_confounding,BEACON-Stan,bayesian_validation,credible,-0.597837000755621,-0.455269268075,-0.5846030185,-0.34002339775,0.0600375191317419,1.00426017643943,823.439430800681,1,0,1.58921439845775,0.0354777413575777,10.7574746740833,0.0712605588725167,0.098849312855937,0.1476690604375,short,
