rep,scenario,method,component,interval_type,true,estimate,lower,upper,se,rhat,ess_bulk,divergences,max_treedepth_hits,shift_rmse,speed_rmse,phi_estimate,beta_time_estimate,error,modulation_amplitude,sigma_series_estimate,schedule,covered,interval_width
48,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.411276460094208,-0.596119554152576,-0.226433366035841,0.0943077010501874,,,,,,,,,,,,,FALSE,0.369686188116734
49,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.810700241875203,-1.04895663837344,-0.572443845376966,0.121559385968488,,,,,,,,,,,,,TRUE,0.476512792996473
49,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.570741352709968,-0.641721543715659,-0.499761161704277,0.0362143831661688,,,,,,,,,,,,,TRUE,0.141960382011382
49,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.810138883494577,-1.04820829277322,-0.572069474215934,0.121463984325838,,,,,,,,,,,,,TRUE,0.476138818557286
50,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.483640334066089,-0.954371467879182,-0.0129092002529962,0.240168945823007,,,,,,,,,,,,,TRUE,0.941462267626186
50,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.300083068432393,-0.404855011700465,-0.195311125164322,0.0534550730959547,,,,,,,,,,,,,FALSE,0.209543886536143
50,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.48434059179283,-0.95498737543764,-0.0136938081480194,0.240125910022862,,,,,,,,,,,,,TRUE,0.94129356728962
51,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.742537916988846,-1.01177007066205,-0.473305763315643,0.137363343710818,,,,,,,,,,,,,TRUE,0.538464307346406
51,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.833912400314564,-0.919836031491956,-0.747988769137172,0.0438385873354042,,,,,,,,,,,,,FALSE,0.171847262354785
51,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.741041985525166,-1.01016843694372,-0.471915534106607,0.137309413989061,,,,,,,,,,,,,TRUE,0.538252902837118
52,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.665134996895712,-1.05592566156197,-0.274344332229459,0.19938299217666,,,,,,,,,,,,,TRUE,0.781581329332507
52,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.893820475496669,-1.00895080306655,-0.778690147926783,0.05873996304586,,,,,,,,,,,,,FALSE,0.230260655139771
52,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.662194350124525,-1.05330609708435,-0.2710826031647,0.19954680967338,,,,,,,,,,,,,TRUE,0.782223493919649
53,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.365897392483694,-0.766105374974495,0.0343105900071083,0.204187746168776,,,,,,,,,,,,,TRUE,0.800415964981604
53,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.540050617522651,-0.654992308732916,-0.425108926312385,0.0586437200052376,,,,,,,,,,,,,TRUE,0.229883382420531
53,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.368067676161331,-0.768287933743145,0.0321525814204823,0.204194008970313,,,,,,,,,,,,,TRUE,0.800440515163627
54,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-1.06924452508037,-1.41330580398635,-0.72518324617439,0.175541468829581,,,,,,,,,,,,,FALSE,0.688122557811957
54,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.759232651883946,-0.874867413977998,-0.643597889789894,0.0589973275990062,,,,,,,,,,,,,FALSE,0.231269524188104
54,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-1.06687091055233,-1.41098022873302,-0.722761592371645,0.175565978663615,,,,,,,,,,,,,FALSE,0.68821863636137
55,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.52464007948951,-0.770625399190088,-0.278654759788933,0.125502714132948,,,,,,,,,,,,,TRUE,0.491970639401156
55,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.445430914578391,-0.532746779948571,-0.358115049208211,0.0445489109031532,,,,,,,,,,,,,FALSE,0.17463173074036
55,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.514692328824522,-0.761647684044622,-0.267736973604422,0.125997630214337,,,,,,,,,,,,,TRUE,0.493910710440201
56,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.450405834391582,-0.812863727921288,-0.0879479408618766,0.18492749669883,,,,,,,,,,,,,TRUE,0.724915787059412
56,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.612050246143667,-0.707172445251297,-0.516928047036037,0.0485317342385869,,,,,,,,,,,,,TRUE,0.19024439821526
56,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.448516318939815,-0.810921662013999,-0.0861109758656311,0.184900685241931,,,,,,,,,,,,,TRUE,0.724810686148368
57,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.921770158014126,-1.13880325438661,-0.70473706164164,0.110731171618615,,,,,,,,,,,,,FALSE,0.434066192744972
57,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.478741744352771,-0.572911657711286,-0.384571830994255,0.0480458741625079,,,,,,,,,,,,,FALSE,0.188339826717031
57,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.917407644516267,-1.13443863098911,-0.700376658043426,0.110730095139204,,,,,,,,,,,,,FALSE,0.434061972945681
58,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.515912165481089,-0.680739252450338,-0.35108507851184,0.084095452535331,,,,,,,,,,,,,TRUE,0.329654173938498
58,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.341094287418888,-0.423813429471229,-0.258375145366546,0.0422036439042558,,,,,,,,,,,,,FALSE,0.165438284104683
58,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.51455111921252,-0.679457364169293,-0.349644874255748,0.0841358392636594,,,,,,,,,,,,,TRUE,0.329812489913545
59,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.346534661299698,-0.69645426869841,0.00338494609901402,0.178530411938118,,,,,,,,,,,,,TRUE,0.699839214797424
59,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.503578543871602,-0.612370541246078,-0.394786546497125,0.0555061211094267,,,,,,,,,,,,,TRUE,0.217583994748953
59,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.348483544987416,-0.698256963741728,0.00128987376689649,0.178455825895057,,,,,,,,,,,,,TRUE,0.699546837508625
60,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.662573390721387,-0.90896265587992,-0.416184125562854,0.125708808754353,,,,,,,,,,,,,TRUE,0.492778530317066
60,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.547126975630901,-0.628640279809553,-0.465613671452249,0.0415884204993122,,,,,,,,,,,,,TRUE,0.163026608357304
60,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.655780181423677,-0.902365162880073,-0.409195199967281,0.125808664008365,,,,,,,,,,,,,TRUE,0.493169962912793
61,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.617440430439981,-0.881777311855519,-0.353103549024443,0.134865755824254,,,,,,,,,,,,,TRUE,0.528673762831076
61,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.653634079551662,-0.751009685806284,-0.556258473297041,0.0496814317625619,,,,,,,,,,,,,TRUE,0.194751212509243
61,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.616073049300234,-0.880400165556121,-0.351745933044346,0.134860773599943,,,,,,,,,,,,,TRUE,0.528654232511775
62,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.764136381479477,-1.00383975474258,-0.524433008216378,0.122297639419949,,,,,,,,,,,,,TRUE,0.479406746526198
62,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.573808536861191,-0.664129846073476,-0.483487227648905,0.046082300618513,,,,,,,,,,,,,TRUE,0.180642618424571
62,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.763144097426516,-1.00297069767366,-0.52331749717937,0.122360510330177,,,,,,,,,,,,,TRUE,0.479653200494292
63,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.37804122630138,-0.624129435771757,-0.131953016831004,0.125555208913457,,,,,,,,,,,,,TRUE,0.492176418940753
63,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.491352689784899,-0.586925174412608,-0.39578020515719,0.0487614717488311,,,,,,,,,,,,,FALSE,0.191144969255418
63,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.375194064653914,-0.621394268381091,-0.128993860926737,0.125612348840396,,,,,,,,,,,,,TRUE,0.492400407454354
64,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.631852328234987,-0.855859853595125,-0.407844802874849,0.114289553755172,,,,,,,,,,,,,TRUE,0.448015050720276
64,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.389485513870234,-0.495512432392202,-0.283458595348266,0.0540953665928407,,,,,,,,,,,,,FALSE,0.212053837043936
64,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.631914934952886,-0.856057106820344,-0.407772763085428,0.114358250952785,,,,,,,,,,,,,TRUE,0.448284343734916
65,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.759794406677897,-1.04562024110826,-0.473968572247533,0.14582950736243,,,,,,,,,,,,,TRUE,0.571651668860728
65,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.650766064190782,-0.72817259050558,-0.573359537875983,0.0394931256708156,,,,,,,,,,,,,TRUE,0.154813052629597
65,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.761538525333959,-1.04715257587991,-0.475924474788004,0.145721454360181,,,,,,,,,,,,,TRUE,0.571228101091909
66,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.65461470978405,-0.93987597622692,-0.36935344334118,0.145541462470852,,,,,,,,,,,,,TRUE,0.57052253288574
66,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.930937453998594,-1.0508684348759,-0.811006473121284,0.0611892759578115,,,,,,,,,,,,,FALSE,0.239861961754621
66,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.653332054755748,-0.938589244586263,-0.368074864925233,0.14553938256659,,,,,,,,,,,,,TRUE,0.570514379661031
67,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.577574017154901,-0.959841932281918,-0.195306102027884,0.195034650575009,,,,,,,,,,,,,TRUE,0.764535830254034
67,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.843047487413016,-0.965477574168491,-0.72061740065754,0.0624643299772834,,,,,,,,,,,,,FALSE,0.244860173510951
67,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.568446984412547,-0.951377770025873,-0.185516198799221,0.195372849802718,,,,,,,,,,,,,TRUE,0.765861571226653
68,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.73426682258364,-1.06775335196479,-0.400780293202495,0.170146188459768,,,,,,,,,,,,,TRUE,0.66697305876229
68,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.717195949139242,-0.790221098913623,-0.644170799364862,0.0372577294767248,,,,,,,,,,,,,FALSE,0.146050299548761
68,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.732101018029929,-1.06597890972077,-0.398223126339084,0.170345863107574,,,,,,,,,,,,,TRUE,0.66775578338169
69,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.581241235820471,-0.819303441685817,-0.343179029955126,0.121460309114972,,,,,,,,,,,,,TRUE,0.476124411730691
69,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.440286439985237,-0.540572007755143,-0.340000872215332,0.0511661060050539,,,,,,,,,,,,,FALSE,0.200571135539811
69,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.578946376656649,-0.817204095852492,-0.340688657460805,0.121560060814206,,,,,,,,,,,,,TRUE,0.476515438391687
70,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.588980626627577,-0.900785627509245,-0.277175625745909,0.1590841841233,,,,,,,,,,,,,TRUE,0.623610001763337
70,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.244083982444331,-0.347006831864097,-0.141161133024565,0.0525116578672275,,,,,,,,,,,,,FALSE,0.205845698839532
70,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.586699501483095,-0.898397752100187,-0.275001250866002,0.159029719702598,,,,,,,,,,,,,TRUE,0.623396501234184
71,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.615610597036648,-0.903527689356125,-0.327693504717172,0.146896475673202,,,,,,,,,,,,,TRUE,0.575834184638953
71,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.721175737150428,-0.794493531592392,-0.647857942708464,0.0374070379805939,,,,,,,,,,,,,FALSE,0.146635588883928
71,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.615115809323947,-0.903015594046859,-0.327216024601035,0.146887645266792,,,,,,,,,,,,,TRUE,0.575799569445824
72,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.41679185500502,-0.754153390267613,-0.079430319742426,0.172123232276833,,,,,,,,,,,,,TRUE,0.674723070525187
72,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.464988246462792,-0.574887148000857,-0.355089344924727,0.056070868131666,,,,,,,,,,,,,FALSE,0.219797803076131
72,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.41827386999382,-0.755821878036059,-0.0807258619515798,0.172218371450122,,,,,,,,,,,,,TRUE,0.675096016084479
73,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.881200563893682,-1.2039877025592,-0.558413425228167,0.164687315645671,,,,,,,,,,,,,TRUE,0.64557427733103
73,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.315147737900826,-0.418911982158732,-0.211383493642921,0.0529409409479111,,,,,,,,,,,,,FALSE,0.207528488515811
73,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.878082220707487,-1.20104294259166,-0.55512149882331,0.164775878512335,,,,,,,,,,,,,TRUE,0.645921443768353
74,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.409934875010614,-1.00313771413877,0.18326796411754,0.302654509759263,,,,,,,,,,,,,TRUE,1.18640567825631
74,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.509713166395072,-0.604450911418022,-0.414975421372123,0.0483355841953825,,,,,,,,,,,,,TRUE,0.189475490045899
74,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.409730520726396,-1.00306700418986,0.183605962737063,0.302722695644622,,,,,,,,,,,,,TRUE,1.18667296692692
75,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.409487605181679,-0.71781956156527,-0.101155648798087,0.15731222264469,,,,,,,,,,,,,TRUE,0.616663912767183
75,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.757539171441125,-0.861430406417384,-0.653647936464866,0.0530057321307443,,,,,,,,,,,,,FALSE,0.207782469952517
75,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.409971425009005,-0.718308801974964,-0.101634048043046,0.157314988247938,,,,,,,,,,,,,TRUE,0.616674753931918
76,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.640163630139591,-0.907119592586264,-0.373207667692917,0.136202021656466,,,,,,,,,,,,,TRUE,0.533911924893347
76,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.33607779170106,-0.409338685134876,-0.262816898267244,0.0373780068539877,,,,,,,,,,,,,FALSE,0.146521786867632
76,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.640433817600652,-0.907367229988157,-0.373500405213147,0.136190516524237,,,,,,,,,,,,,TRUE,0.533866824775011
77,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.816381586624493,-1.15026049249571,-0.482502680753278,0.170346380546538,,,,,,,,,,,,,TRUE,0.667757811742431
77,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.491970348995197,-0.607815968532074,-0.37612472945832,0.0591049079269781,,,,,,,,,,,,,TRUE,0.231691239073754
77,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.816672769431773,-1.15044928002433,-0.482896258839213,0.170294138057428,,,,,,,,,,,,,TRUE,0.667553021185119
78,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.12951465158163,-0.630692345439813,0.371663042276552,0.255702905029685,,,,,,,,,,,,,TRUE,1.00235538771636
78,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.635667976162602,-0.751661325176588,-0.519674627148616,0.0591802801091765,,,,,,,,,,,,,TRUE,0.231986698027972
78,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.134741884894232,-0.635911594856736,0.366427825068273,0.255698831613523,,,,,,,,,,,,,TRUE,1.00233941992501
79,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.824894495019221,-1.20792916138289,-0.441859828655549,0.195425850185547,,,,,,,,,,,,,TRUE,0.766069332727344
79,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.361082457967936,-0.434928990669631,-0.287235925266241,0.0376768023988239,,,,,,,,,,,,,FALSE,0.14769306540339
79,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.821326364906728,-1.20489855870217,-0.43775417111129,0.195700098875224,,,,,,,,,,,,,TRUE,0.767144387590876
80,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.544670826993086,-0.808892238628571,-0.280449415357602,0.134806842671166,,,,,,,,,,,,,TRUE,0.528442823270969
80,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.40742504941218,-0.506498317235613,-0.308351781588747,0.0505475856242005,,,,,,,,,,,,,FALSE,0.198146535646866
80,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.54328459803783,-0.807520396339187,-0.279048799736472,0.134814182806815,,,,,,,,,,,,,TRUE,0.528471596602715
81,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.569413317261015,-0.974231165166147,-0.164595469355882,0.206539718318945,,,,,,,,,,,,,TRUE,0.809635695810265
81,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.819477000847437,-0.935383095813749,-0.703570905881124,0.0591357627379147,,,,,,,,,,,,,FALSE,0.231812189932626
81,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.564707108272449,-0.969622519674181,-0.159791696870717,0.206589495613129,,,,,,,,,,,,,TRUE,0.809830822803464
82,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.477004192845128,-0.969249946017581,0.0152415603273257,0.251145792434925,,,,,,,,,,,,,TRUE,0.984491506344906
82,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.52185531740546,-0.641568546732183,-0.402142088078737,0.0610781782279199,,,,,,,,,,,,,TRUE,0.239426458653446
82,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.476184811974745,-0.968474314057304,0.0161046901078141,0.251168113307428,,,,,,,,,,,,,TRUE,0.984579004165118
83,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.247835463208452,-0.616342924306254,0.120671997889351,0.188014010764185,,,,,,,,,,,,,TRUE,0.737014922195606
83,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.0873567052115967,-0.206770060980605,0.0320566505574116,0.0609251815148002,,,,,,,,,,,,,FALSE,0.238826711538017
83,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.248689306445537,-0.617146520706748,0.119767907815673,0.187988374623067,,,,,,,,,,,,,TRUE,0.736914428522421
84,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.687593685943674,-0.9422163279636,-0.432971043923747,0.129909511234656,,,,,,,,,,,,,TRUE,0.509245284039854
84,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.904439466010058,-1.00178936154051,-0.807089570479602,0.0496683140461508,,,,,,,,,,,,,FALSE,0.194699791060911
84,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.689142075263651,-0.943771566517501,-0.434512584009802,0.12991300574176,,,,,,,,,,,,,TRUE,0.509258982507699
85,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.702228613531148,-0.957717885024805,-0.44673934203749,0.130351669129417,,,,,,,,,,,,,TRUE,0.510978542987315
85,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.484396164532816,-0.555862342934499,-0.412929986131133,0.0364623359192259,,,,,,,,,,,,,FALSE,0.142932356803365
85,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.698908195643683,-0.954794338291302,-0.443022052996064,0.130554154412051,,,,,,,,,,,,,TRUE,0.511772285295238
86,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.694693946797805,-0.96194233308055,-0.42744556051506,0.136351217491196,,,,,,,,,,,,,TRUE,0.53449677256549
86,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.440152321075857,-0.545724031666735,-0.334580610484979,0.0538631176484072,,,,,,,,,,,,,FALSE,0.211143421181756
